t,x,y,z,phi,theta,psi,u,v,w,p,q,r,u1,u2,u3,u4,u5,u6,wind_speed,wind_angle
8.200132,-0.2463933,0.6731431,600.303,2.48,-0.79,76.18,0.007073386,-0.001597721,-0.1175722,1.91604,-1.076979,-0.1627344,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.300205,-0.2494222,0.6746682,600.304,2.66,-0.86,76.11,-0.02093726,0.007509771,-0.09978379,3.285182,1.188921,-1.058576,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.400275,-0.2514098,0.6760319,600.3058,2.65,-0.88,76.1,0.003820176,-0.002204631,-0.1196692,0.5627016,0.1616208,-1.036791,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.500178,-0.2521309,0.6774817,600.3079,2.62,-0.8,76.14,-0.007712775,0.001166019,-0.1048156,-0.9861294,-0.4989479,-0.4274179,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.600178,-0.251822,0.6788157,600.3146,2.35,-0.71,76.17,-0.01267148,-0.002108496,-0.1414961,-2.315718,1.293615,-1.906077,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.700275,-0.251456,0.6798629,600.3215,2.41,-0.73,76.19,-0.006487986,-0.0008297184,-0.1064438,0.07772856,-1.030242,1.573418,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.800187,-0.2514419,0.6805611,600.3278,2.03,-0.88,76.29,-0.01490994,-0.004275643,-0.1520771,-3.715995,-3.110083,1.043418,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
8.900294,-0.2515065,0.6809554,600.3325,2.0,-0.79,76.35,-0.01125405,0.00241309,-0.133333,-1.13263,0.7408738,0.4740238,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.000177,-0.2516117,0.680864,600.3365,2.12,-0.81,76.41,-0.01534034,-0.008565877,-0.08934336,2.871994,-0.6094975,-0.3595806,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.100142,-0.2526606,0.680746,600.3373,2.12,-0.72,76.43,-0.02020754,0.0007123161,-0.1120637,-0.9099861,-0.06479779,0.1738332,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.200179,-0.2549143,0.6807591,600.3358,2.29,-0.77,76.44,-0.006625236,-0.00496764,-0.06186772,1.418777,-2.300495,0.207228,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.300142,-0.2571786,0.6806118,600.3331,2.09,-0.8,76.58,0.003419647,0.002123088,-0.1267564,-3.262061,-0.1139218,-0.6060342,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.400192,-0.2597154,0.6804093,600.3297,2.31,-0.75,76.61,-0.004637974,0.008088112,-0.09777161,-0.8905522,0.4979836,0.9334939,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.500189,-0.262077,0.6807998,600.3264,2.39,-0.83,76.62,0.01353678,0.009382172,-0.08157527,0.8018571,-0.6194138,0.8212468,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.600175,-0.2645483,0.6821443,600.3234,2.26,-0.74,76.66,0.0002518748,0.007794597,-0.1399923,-1.620681,-0.5648415,-0.7921515,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.700125,-0.2662425,0.6831023,600.3204,2.54,-0.83,76.62,-0.001032818,0.006186988,-0.1050245,2.282785,-0.2950341,-0.06854963,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.800151,-0.2673291,0.6842402,600.3192,2.68,-0.86,76.59,-0.003978316,0.0141684,-0.0971973,1.490839,0.727529,0.5474752,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
9.900326,-0.2682612,0.6843147,600.3194,2.47,-0.8,76.63,-0.02800778,0.01778941,-0.1197944,0.9560518,1.540957,-0.8331162,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
10.000177,-0.2692968,0.6832519,600.3206,2.58,-0.79,76.66,-0.02605914,0.00658526,-0.1116259,-0.02532631,0.06357735,0.6372936,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
10.100159,-0.2700292,0.6812896,600.3204,2.37,-0.86,76.69,-0.02263586,0.01445381,-0.1041884,-1.176443,-1.07982,-0.02173455,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
10.200209,-0.2710445,0.6780764,600.3193,2.58,-0.75,76.74,-0.03951398,0.01434791,-0.1032141,2.84604,0.6536473,0.2615591,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
10.300202,-0.2714263,0.6756037,600.319,2.63,-0.62,76.72,-0.0148331,0.01125534,-0.0630037,4.617614,1.834727,-0.1179206,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
10.400192,-0.2712657,0.6738557,600.3214,2.7,-0.49,76.78,-0.03061209,0.007724051,-0.1017534,0.7196757,1.942797,0.2957556,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
10.500226,-0.2701328,0.6725712,600.3267,2.5,-0.42,76.86,-0.01988214,0.009284688,-0.1181019,-0.9350076,-0.142012,-0.5070003,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
